NAME	X	Y	Z
FoobarAB2_BazMoo_8AABDABCACDADDAB-1	0.3377	-0.5244	0.1034
FoobarAB8_BazMoo_7BBBAACBCCCBCBCD-1	0.9485	-0.3671	0.3897
FoobarAB6_BazMoo_3AAADCDACBCADABC-1	0.353	-0.6558	0.4315
FoobarAB5_BazMoo_4DDDBCBBABDDADAB-1	0.2453	-0.874	0.0214
FoobarAB5_BazMoo_4DAABADACCBADDDC-1	0.9297	-0.4438	0.6681
FoobarAB5_BazMoo_7DACBACBDABDDCBB-1	0.4742	-0.5476	0.5272
FoobarAB5_BazMoo_6CCDADBABCDCDDBB-1	0.0002	-0.2386	0.266
FoobarAB7_BazMoo_5DCBACBABBCCCCBD-1	0.1759	-0.6736	0.5821
FoobarAB2_BazMoo_2DCABCBBCCCADDBD-1	0.1413	-0.9792	0.5187
FoobarAB5_BazMoo_8DDCAADDCDBDBADB-1	0.7648	-0.7994	0.2943
FoobarAB2_BazMoo_5DCCADBCACABCBCA-1	0.495	-0.2295	0.0407
FoobarAB8_BazMoo_5AACDDDAAACCDBDB-1	0.2305	-0.243	0.6012
FoobarAB4_BazMoo_3BCDBDAADADBBCCA-1	0.3852	-0.5777	0.4294
FoobarAB7_BazMoo_1BDACDCBDDCABABD-1	0.3754	-0.2125	0.2413
FoobarAB8_BazMoo_4DCBCCAABBCBBDDB-1	0.8298	-0.5466	0.8764
FoobarAB8_BazMoo_8CDCACBCCDBDBDAC-1	0.4092	-0.9492	0.179
FoobarAB5_BazMoo_2CDCAAABCDDDAABB-1	0.0887	-0.6153	0.2172
FoobarAB1_BazMoo_1AACDBCCCABCCBBB-1	0.9648	-0.7799	0.9566
FoobarAB4_BazMoo_5CADBABBDBDDBACA-1	0.5531	-0.2975	0.5904
FoobarAB8_BazMoo_2BCADDDABBDADABD-1	0.6444	-0.3643	0.9133
FoobarAB7_BazMoo_6AABDDCABDBCCAAA-1	0.7023	-0.3234	0.8901
FoobarAB1_BazMoo_3CBAADCACDDBACAA-1	0.2844	-0.212	0.5092
FoobarAB4_BazMoo_3CCABAABDDADCBAA-1	0.9839	-0.6106	0.635
FoobarAB3_BazMoo_8ACDAAAABCBDAAAC-1	0.6786	-0.0967	0.6023
FoobarAB1_BazMoo_3BCADAACDACACADD-1	0.9707	-0.713	0.0994
FoobarAB6_BazMoo_2CBCAADDDCBACDAC-1	0.2438	-0.6139	0.0699
FoobarAB6_BazMoo_4DADACDBBAABBDCB-1	0.5854	-0.426	0.0114
FoobarAB2_BazMoo_4DBDCDBCDDDADCDA-1	0.4966	-0.303	0.5948
FoobarAB4_BazMoo_4BACABBDBDCADDDD-1	0.7493	-0.4691	0.7186
FoobarAB3_BazMoo_1BCDACDDDBCADABB-1	0.856	-0.4182	0.0659
FoobarAB4_BazMoo_7CCADDDCBCDBDDAC-1	0.3913	-0.764	0.094
FoobarAB3_BazMoo_2DDCCDBCCACDBBDD-1	0.6178	-0.1644	0.9675
FoobarAB5_BazMoo_6CDBCCADBCCAACCB-1	0.2142	-0.4987	0.0779
FoobarAB2_BazMoo_8DDDADCDAACACAAC-1	0.2527	-0.6476	0.2213
FoobarAB6_BazMoo_4CBCABBADAACCABD-1	0.2833	-0.7634	0.4228
FoobarAB5_BazMoo_5CDAADCACABCCBDC-1	0.3365	-0.907	0.1524
FoobarAB6_BazMoo_7CDCDBDCCCCBDDBB-1	0.8407	-0.5679	0.7647
FoobarAB3_BazMoo_6CBDBDBABBCBBCCB-1	0.1489	-0.5739	0.7265
FoobarAB6_BazMoo_7BDBAACDBBBBBBCD-1	0.953	-0.3223	0.2806
FoobarAB2_BazMoo_7BDBADCDDCDBBAAD-1	0.1321	-0.5238	0.9726
FoobarAB3_BazMoo_4BCBCDBBDDADBBDA-1	0.6126	-0.6589	0.1792
FoobarAB6_BazMoo_4ADBDCADCBDDADBC-1	0.205	-0.8336	0.4925
FoobarAB5_BazMoo_2DDCDDDCCBDDBABA-1	0.6759	-0.6645	0.8523
FoobarAB8_BazMoo_7DADBACACDAADCBC-1	0.2827	-0.5616	0.3078
FoobarAB2_BazMoo_7ADBADDBBCDCDBDB-1	0.9491	-0.9826	0.3787
FoobarAB4_BazMoo_1AACDBACBAADBACA-1	0.5315	-0.0185	0.5361
FoobarAB7_BazMoo_8ACCDDBCDDCADBDD-1	0.6876	-0.2322	0.6141
FoobarAB6_BazMoo_3ACBDCCBDCCBADDB-1	0.1435	-0.1956	0.3981
FoobarAB4_BazMoo_2DADAACBCABADADB-1	0.545	-0.7095	0.4341
FoobarAB6_BazMoo_2BCCCCBACCCABCAD-1	0.6358	-0.2969	0.9741
FoobarAB5_BazMoo_7ABBBBABCCCAADDB-1	0.4279	-0.7859	0.0473
FoobarAB1_BazMoo_3BDDABDCDBCDBCCC-1	0.9178	-0.4425	0.2423
FoobarAB1_BazMoo_5CCCAADDCADADBBD-1	0.8381	-0.2396	0.7444
FoobarAB2_BazMoo_4DBCCDABBABDACAA-1	0.2557	-0.479	0.2269
FoobarAB8_BazMoo_6CDAACDCACDCAADD-1	0.8886	-0.5076	0.7099
FoobarAB1_BazMoo_5BCDADACADDCBAAC-1	0.9569	-0.5199	0.8679
FoobarAB2_BazMoo_7DBBBCBCCBCCDAAB-1	0.6957	-0.015	0.0078
FoobarAB2_BazMoo_6AACAAABBDBDCADA-1	0.6616	-0.6489	0.6087
FoobarAB3_BazMoo_6DDCDADAAADABCDC-1	0.287	-0.6167	0.6627
FoobarAB2_BazMoo_6BDBBABCBBADADDC-1	0.4758	-0.896	0.3152
FoobarAB6_BazMoo_8BADCCADDADBDADB-1	0.6622	-0.7221	0.6594
FoobarAB7_BazMoo_6AAAACADAACBCADB-1	0.5636	-0.9752	0.0734
FoobarAB1_BazMoo_3BBBBDDBBCDBBBBA-1	0.9655	-0.5938	0.4862
FoobarAB8_BazMoo_6DBCBDBBBBDDDACD-1	0.5072	-0.155	0.6755
FoobarAB5_BazMoo_4DADAADBAAADCBDB-1	0.3896	-0.0141	0.8862
FoobarAB1_BazMoo_5CDBBDBDDCCBCBAA-1	0.7407	-0.8177	0.1901
FoobarAB3_BazMoo_7CCAACBDDBBDDDBA-1	0.58	-0.3286	0.0878
FoobarAB5_BazMoo_6DDAAABDDBADBDBA-1	0.1614	-0.5112	0.726
FoobarAB1_BazMoo_2AABACABAACDBCDA-1	0.2948	-0.816	0.3116
FoobarAB2_BazMoo_7DACABCCACBCDCAD-1	0.8761	-0.1435	0.7107
FoobarAB3_BazMoo_7DABBDCACAADDAAC-1	0.725	-0.7597	0.6554
FoobarAB8_BazMoo_7DDCCDABADBCABCA-1	0.9101	-0.6696	0.6297
FoobarAB7_BazMoo_5BCBBDACCBDBBCBB-1	0.5248	-0.2899	0.0719
FoobarAB4_BazMoo_7CAABDBCBBCBDBAA-1	0.1683	-0.9684	0.681
FoobarAB1_BazMoo_7CBBDDBDCBBCBBDC-1	0.4184	-0.03	0.5568
FoobarAB5_BazMoo_3DDDADDAACCDABAB-1	0.4266	-0.9235	0.9716
FoobarAB5_BazMoo_6DCDBBCDAAABBDCB-1	0.2646	-0.7023	0.8302
FoobarAB3_BazMoo_5CCDBCCCBCCDABBC-1	0.4912	-0.8724	0.5048
FoobarAB2_BazMoo_3DBADCADADADDACC-1	0.4943	-0.0957	0.8619
FoobarAB4_BazMoo_2BBADACADCDCBCAB-1	0.358	-0.5814	0.5295
FoobarAB7_BazMoo_6BADCDACCBDBDCCD-1	0.4285	-0.4014	0.3548
FoobarAB7_BazMoo_5CBCAADBDDCDABBD-1	0.8549	-0.8517	0.6119
FoobarAB1_BazMoo_4BCCDCCCBDCDAADB-1	0.5504	-0.6895	0.7903
FoobarAB5_BazMoo_2AACDDADBAADCBBA-1	0.1979	-0.3793	0.2102
FoobarAB8_BazMoo_5CAACABDDCCBCAAD-1	0.4376	-0.9499	0.8459
FoobarAB4_BazMoo_6ABACDBDDCDBBACC-1	0.9131	-0.5591	0.9414
FoobarAB7_BazMoo_6ACDCCAAABBADDDD-1	0.8122	-0.7	0.1737
FoobarAB4_BazMoo_5DADBDCBABADCCCC-1	0.379	-0.1399	0.8709
FoobarAB3_BazMoo_6DBACCCBCACDDDDD-1	0.3196	-0.3096	0.2724
FoobarAB7_BazMoo_7CDCDADDBADCDBCC-1	0.6622	-0.9456	0.8353
FoobarAB8_BazMoo_2DBBDDCCACACBDBC-1	0.7996	-0.5626	0.6843
FoobarAB4_BazMoo_8BCAAADCDBDCDACD-1	0.0875	-0.2386	0.4453
FoobarAB4_BazMoo_4DCAACABAABBADAC-1	0.339	-0.7358	0.7269
FoobarAB5_BazMoo_6DBCAABCBACBCDCD-1	0.2352	-0.6112	0.3625
FoobarAB8_BazMoo_4DCCABBDACBDBBAB-1	0.6577	-0.696	0.1101
FoobarAB8_BazMoo_2BAAABABABBCBCBA-1	0.6956	-0.9079	0.2147
FoobarAB4_BazMoo_5ADACBCCBADBCBDC-1	0.7328	-0.9764	0.39
FoobarAB3_BazMoo_4DAACDDCACAABDAA-1	0.8991	-0.528	0.569
FoobarAB2_BazMoo_4BDCAABBCAADACDD-1	0.5076	-0.788	0.4096
FoobarAB4_BazMoo_7DACBABCDDDBBDAC-1	0.4084	-0.0785	0.244
FoobarAB1_BazMoo_2CBCCCCDACBBADDA-1	0.5183	-0.1996	0.1234
FoobarAB8_BazMoo_2ACACCDDAADCDDDA-1	0.196	-0.7465	0.0332
FoobarAB2_BazMoo_6DBDBBDCAABACCBC-1	0.6223	-0.383	0.5013
FoobarAB1_BazMoo_8CCAAADCCBCDDBDD-1	0.2175	-0.9171	0.545
FoobarAB6_BazMoo_7DDADBADDADAAABB-1	0.4069	-0.5676	0.5873
FoobarAB2_BazMoo_2BDBBBADADDDCBDB-1	0.5998	-0.2001	0.1828
FoobarAB7_BazMoo_4ADBDCCABDDCDBAA-1	0.6525	-0.4248	0.5237
FoobarAB5_BazMoo_7DBDCDDACCCADAAC-1	0.0774	-0.8566	0.711
FoobarAB2_BazMoo_5ACDABCADDACDAAD-1	0.0581	-0.3635	0.7692
FoobarAB8_BazMoo_7BDACBDCBBCACCBD-1	0.7935	-0.7011	0.9679
FoobarAB7_BazMoo_4CCCDADBBDBDCABB-1	0.5746	-0.4383	0.2277
FoobarAB1_BazMoo_2BBAABCCCCBDCADD-1	0.9897	-0.3179	0.0751
FoobarAB7_BazMoo_1BDDABCACCBBADCC-1	0.9823	-0.1392	0.7019
FoobarAB1_BazMoo_1CCDDAADDADCACAB-1	0.1547	-0.224	0.1029
FoobarAB8_BazMoo_7CDDBAABDDDDDBCB-1	0.0032	-0.765	0.2814
FoobarAB8_BazMoo_4AABDABCBBBCBCDD-1	0.8652	-0.1828	0.6485
FoobarAB2_BazMoo_4BBBADDCCCACBDBD-1	0.6321	-0.596	0.5831
FoobarAB1_BazMoo_1BBACCAACCCBACBD-1	0.4316	-0.2336	0.1926
FoobarAB4_BazMoo_4DDBBACCBCAADDAA-1	0.7628	-0.3739	0.7515
FoobarAB2_BazMoo_6DCDDCBBCBDADDCB-1	0.4837	-0.5306	0.3455
FoobarAB1_BazMoo_4ABBBBDDABBBDADA-1	0.2145	-0.1369	0.1755
FoobarAB2_BazMoo_8ADBCBBAABBAACCA-1	0.1265	-0.2057	0.0332
FoobarAB4_BazMoo_6ABABADCCDDACBBD-1	0.0319	-0.5535	0.6397
FoobarAB5_BazMoo_5DCCDDDCBBBACCAD-1	0.7919	-0.7172	0.9638
FoobarAB7_BazMoo_6DCDCABDADBCBCDC-1	0.9593	-0.9985	0.0174
FoobarAB2_BazMoo_5DDBDCBBCCACCCCD-1	0.0811	-0.8611	0.0985
FoobarAB6_BazMoo_8CDCCBCBDBDBABCB-1	0.1632	-0.264	0.4237
FoobarAB3_BazMoo_7DBABDADBBBDCBBD-1	0.0428	-0.7687	0.1818
FoobarAB2_BazMoo_3CDDDCCBBCCBADDA-1	0.2212	-0.2266	0.9033
FoobarAB4_BazMoo_8BCCBCABADBAADDC-1	0.1589	-0.7728	0.3866
FoobarAB1_BazMoo_4CCACAAADABBDBDA-1	0.8383	-0.3406	0.2523
FoobarAB7_BazMoo_2DACBCBDDCACABCC-1	0.0722	-0.673	0.6136
FoobarAB6_BazMoo_2DAAADDBDBDACAAA-1	0.9473	-0.2517	0.5117
FoobarAB6_BazMoo_4CDDBADCCAAAADBD-1	0.4136	-0.7359	0.1833
FoobarAB3_BazMoo_5ACACDDCDCBCCCDB-1	0.0491	-0.991	0.1066
FoobarAB7_BazMoo_3ACDCBACBCACCAAC-1	0.5853	-0.916	0.0761
FoobarAB4_BazMoo_2DCBABDDCCDCDDBA-1	0.3395	-0.2679	0.531
FoobarAB2_BazMoo_1CDADBDBACDADCCD-1	0.8905	-0.854	0.8466
FoobarAB4_BazMoo_7DADCACACDBCACDC-1	0.067	-0.6231	0.1708
FoobarAB1_BazMoo_4ACBBDDDCDCBDCAB-1	0.0921	-0.9298	0.3299
FoobarAB5_BazMoo_1CDDCACBDAAAABBA-1	0.375	-0.966	0.2633
FoobarAB3_BazMoo_8BDBDBACACCAACDC-1	0.617	-0.0751	0.3173
FoobarAB8_BazMoo_8ABBDBAADBCDDADA-1	0.1696	-0.6227	0.9262
FoobarAB2_BazMoo_3CDCAABABBDAAAAD-1	0.5232	-0.3066	0.8651
FoobarAB8_BazMoo_8AADDDDCCBCBDABA-1	0.429	-0.3868	0.5279
FoobarAB5_BazMoo_6CCDABDADCACADBA-1	0.2505	-0.1472	0.7186
FoobarAB2_BazMoo_5CAABBCAACDBACCC-1	0.5691	-0.8504	0.0643
FoobarAB6_BazMoo_4DCDABDBACDBADCD-1	0.583	-0.0577	0.081
FoobarAB5_BazMoo_5DADCCABADADDACD-1	0.5329	-0.5721	0.6485
FoobarAB7_BazMoo_8DDCDDAABAABCDAA-1	0.7279	-0.2814	0.2666
FoobarAB4_BazMoo_2DCCADBADBABBADC-1	0.7925	-0.9774	0.4002
FoobarAB4_BazMoo_8ADBBCCDCADADBAA-1	0.9673	-0.9469	0.2419
FoobarAB8_BazMoo_5CDBCDAACCDCDCBB-1	0.3378	-0.7556	0.506
FoobarAB6_BazMoo_1BCDDDDACCBCABAA-1	0.0954	-0.9548	0.2136
FoobarAB6_BazMoo_6BDABDBBBCBADDAC-1	0.1236	-0.8907	0.3795
FoobarAB4_BazMoo_5CAAAACDDAAABADC-1	0.7461	-0.3802	0.5133
FoobarAB4_BazMoo_2AADABBDACDBBCDC-1	0.0743	-0.4724	0.137
FoobarAB5_BazMoo_2ABAADDDBCDDDBDA-1	0.316	-0.6514	0.2262
FoobarAB7_BazMoo_6ACDACACADABDACD-1	0.4941	-0.6087	0.4768
FoobarAB8_BazMoo_2AACAACBCBAACAAA-1	0.7666	-0.6361	0.2028
FoobarAB3_BazMoo_5BAAACAACADCCABB-1	0.5542	-0.7824	0.473
FoobarAB6_BazMoo_4AADCBBDDABCDBDD-1	0.8843	-0.2901	0.6869
FoobarAB2_BazMoo_6DDDCDBBCACDBBAA-1	0.0289	-0.7396	0.5429
FoobarAB7_BazMoo_3BCDDBCDBAAABCBD-1	0.99	-0.7447	0.9058
FoobarAB1_BazMoo_4BCACCDCDCBCABBD-1	0.3325	-0.2366	0.8988
FoobarAB6_BazMoo_1BBABBBDCDADBAAD-1	0.8777	-0.3608	0.8927
FoobarAB7_BazMoo_4BACABBBBBDBBAAC-1	0.8334	-0.5263	0.8267
FoobarAB3_BazMoo_8ACCCCCDABCCDCAB-1	0.7349	-0.8616	0.7198
FoobarAB8_BazMoo_5DDCBBBBADBBDDDB-1	0.6288	-0.9222	0.6033
FoobarAB2_BazMoo_2CDCCDBBDDBCBCCC-1	0.6346	-0.3548	0.1932
FoobarAB1_BazMoo_7ACAABDAACAAABBC-1	0.2166	-0.3882	0.9188
FoobarAB4_BazMoo_3BBABDDCADABADDB-1	0.4334	-0.4424	0.3463
FoobarAB1_BazMoo_3DBDCBCDAACCABCD-1	0.4316	-0.1508	0.3215
FoobarAB5_BazMoo_3DBBDBCBDDBDABBC-1	0.9791	-0.9806	0.1587
FoobarAB3_BazMoo_7ABAADBCAABBABAC-1	0.6687	-0.6167	0.9124
FoobarAB5_BazMoo_8AABBCACCCAACACC-1	0.3366	-0.3461	0.9625
FoobarAB6_BazMoo_8AADBDCDDAAAAAAC-1	0.5951	-0.9798	0.247
FoobarAB6_BazMoo_7DCBCDBCDCCDCDCA-1	0.1393	-0.9348	0.5748
FoobarAB3_BazMoo_5DCDDDAACBDCACDC-1	0.1862	-0.974	0.7061
FoobarAB8_BazMoo_2CABCCACCDCCBABC-1	0.9928	-0.8614	0.9748
FoobarAB8_BazMoo_1DBCAACDAABAABBA-1	0.6378	-0.4126	0.3404
FoobarAB7_BazMoo_6CCBDDACDBBABAAC-1	0.1816	-0.3349	0.7998
FoobarAB1_BazMoo_4CCCADDCDBAACDCD-1	0.82	-0.0115	0.0552
FoobarAB6_BazMoo_6BDDCACABADBACDD-1	0.1974	-0.7848	0.9577
FoobarAB4_BazMoo_2CCABBBCCDDBBAAB-1	0.8419	-0.3949	0.5308
FoobarAB6_BazMoo_6DDCCCADCABACDDA-1	0.9909	-0.9857	0.9485
FoobarAB1_BazMoo_1CBDDCDBBACCDDDD-1	0.6279	-0.9274	0.6064
FoobarAB5_BazMoo_5BADDCACADCCCAAD-1	0.9763	-0.2743	0.2705
FoobarAB5_BazMoo_5DAADCAADBDADBBA-1	0.311	-0.4401	0.8373
FoobarAB4_BazMoo_8BACBBCABBADBCDA-1	0.9513	-0.8351	0.2648
FoobarAB8_BazMoo_5ACBBABCBBDDABCD-1	0.1935	-0.3462	0.5415
FoobarAB6_BazMoo_6CCAABAAADDDACAB-1	0.6896	-0.0685	0.6648
FoobarAB8_BazMoo_5DBCAADAADCCCBDC-1	0.2987	-0.5806	0.3442
FoobarAB2_BazMoo_4DCACDDDBDBDDDAB-1	0.5647	-0.0132	0.6157
FoobarAB7_BazMoo_6ADCADDABACABBDA-1	0.901	-0.2247	0.9018
FoobarAB4_BazMoo_3CDACABABCADBCCC-1	0.4206	-0.1979	0.8203
FoobarAB6_BazMoo_3CDBCBDDDBADACCC-1	0.1163	-0.2474	0.7794
FoobarAB7_BazMoo_3AADACACDDCCCDCC-1	0.3513	-0.8766	0.4748
FoobarAB2_BazMoo_5DBADAACDCCCAACA-1	0.5078	-0.7246	0.2644
FoobarAB3_BazMoo_1ADDACBCBAACABBB-1	0.7201	-0.0872	0.1735
FoobarAB8_BazMoo_6CDBDDDDAADDBCBD-1	0.339	-0.8831	0.5735
FoobarAB5_BazMoo_1CBACDBBBBDDBBAD-1	0.6052	-0.76	0.5177
FoobarAB8_BazMoo_1CDDABDBCBCABDCD-1	0.9332	-0.5049	0.8106
FoobarAB2_BazMoo_5AAACACCDCDADDCC-1	0.8077	-0.6276	0.7078
FoobarAB8_BazMoo_7ADBCACCDDBBBDCB-1	0.1757	-0.953	0.986
FoobarAB3_BazMoo_5BABBCBACBBDAADA-1	0.1249	-0.3773	0.0378
FoobarAB1_BazMoo_2CDBDBBAADDBBADD-1	0.2237	-0.4525	0.1222
FoobarAB2_BazMoo_3DADCBCDAADBCBDC-1	0.2842	-0.9997	0.0425
FoobarAB5_BazMoo_8ACDBDBBAACDBBBD-1	0.0795	-0.2463	0.9108
FoobarAB6_BazMoo_5BCCCCBAACDADDAB-1	0.7906	-0.4139	0.2614
FoobarAB4_BazMoo_6ADDBDCDABCDADCA-1	0.334	-0.5395	0.8918
FoobarAB6_BazMoo_7CCBACDBACBDBDAB-1	0.515	-0.73	0.2438
FoobarAB4_BazMoo_5CDCBDBACDDCBBAD-1	0.3386	-0.5276	0.4961
FoobarAB7_BazMoo_1ACBDCDAACCCDCDC-1	0.8648	-0.8603	0.7502
FoobarAB6_BazMoo_6DDDBACBDBCDACDD-1	0.3291	-0.8911	0.0778
FoobarAB3_BazMoo_6DDDDACCCCDBCCBD-1	0.7382	-0.1342	0.8188
FoobarAB8_BazMoo_3BADDDDCCACDDDCB-1	0.1681	-0.3094	0.6025
FoobarAB8_BazMoo_6BCAADCDDAABAABC-1	0.7335	-0.5921	0.6545
FoobarAB7_BazMoo_7AAABBCAABDCCACC-1	0.1742	-0.1678	0.1368
FoobarAB1_BazMoo_2DABACDBCCACCACB-1	0.3073	-0.8785	0.6002
FoobarAB6_BazMoo_7CCCCDAABCCDCADB-1	0.7565	-0.2432	0.0098
FoobarAB1_BazMoo_2ABDABCDCDBABDAB-1	0.2123	-0.0428	0.1325
FoobarAB7_BazMoo_4BDCDDCDADCBCCCA-1	0.8739	-0.5956	0.647
FoobarAB2_BazMoo_7BAADBDDBBBBCACA-1	0.7314	-0.6685	0.3842
FoobarAB5_BazMoo_2DBADBBDAAACACBB-1	0.6008	-0.4899	0.0262
FoobarAB2_BazMoo_8AAABDDBBCDDDCBB-1	0.4617	-0.5153	0.4104
FoobarAB2_BazMoo_6CDAAACBCCABDBCC-1	0.4673	-0.1685	0.5545
FoobarAB8_BazMoo_8DBADABBACADDBDC-1	0.0089	-0.7451	0.183
FoobarAB4_BazMoo_8DDBCCDDABADDADD-1	0.6851	-0.5242	0.2132
FoobarAB8_BazMoo_1BBCCDCCCDDCDACB-1	0.543	-0.225	0.439
FoobarAB1_BazMoo_3CACDDAABDCCBDBC-1	0.5787	-0.1735	0.0734
FoobarAB4_BazMoo_5BCADADBDBBBBCDD-1	0.8989	-0.0847	0.3402
FoobarAB7_BazMoo_5BADACBCDCCBBCBC-1	0.9296	-0.573	0.4748
FoobarAB3_BazMoo_8ADBBCDDACDCABAD-1	0.3721	-0.4021	0.1295
FoobarAB8_BazMoo_8DCAAACDBDACBABB-1	0.05	-0.701	0.1768
FoobarAB5_BazMoo_3ABBABDBDBAAAADC-1	0.7271	-0.5951	0.9476
FoobarAB6_BazMoo_8CAAACBBBCDABDDA-1	0.586	-0.769	0.0181
FoobarAB6_BazMoo_8CDACCABBDACBADA-1	0.5299	-0.1999	0.1154
FoobarAB4_BazMoo_6BABBDDABCDABCBA-1	0.8485	-0.5512	0.7169
FoobarAB4_BazMoo_1CACCABCBBBCDDDD-1	0.6068	-0.9932	0.6693
FoobarAB8_BazMoo_5ADAAABABCAACADB-1	0.8085	-0.3721	0.6619
FoobarAB7_BazMoo_3DACCBDBDDCCCDAB-1	0.0644	-0.1838	0.7985
FoobarAB1_BazMoo_5AACCBBBBDABBCBB-1	0.1956	-0.8556	0.5887
FoobarAB1_BazMoo_1BDCCDBBDCDBCADD-1	0.0736	-0.8278	0.5296
FoobarAB7_BazMoo_8CADDCBDCDCACCCC-1	0.9096	-0.2895	0.6575
FoobarAB6_BazMoo_8DADACACACBACDCA-1	0.6382	-0.2837	0.757
FoobarAB3_BazMoo_1DCAACBCBDDBBABC-1	0.432	-0.5201	0.5052
FoobarAB7_BazMoo_6DCBDBDACADBABCC-1	0.7332	-0.8868	0.3627
FoobarAB6_BazMoo_3AADDCDCBABABCAD-1	0.3418	-0.5786	0.0832
FoobarAB2_BazMoo_7BBAAACCABDBADAB-1	0.9367	-0.4806	0.5515
FoobarAB6_BazMoo_5DCCDAACDDACCCAD-1	0.0494	-0.0906	0.7149
FoobarAB4_BazMoo_3CBCAACADCDCABDA-1	0.0423	-0.647	0.8117
FoobarAB1_BazMoo_7DAABDCDCABACAAA-1	0.4619	-0.7952	0.7245
FoobarAB4_BazMoo_7ABBDDBBBBCABBBC-1	0.9541	-0.5337	0.8089
FoobarAB2_BazMoo_6DAABCBCCBBBDADC-1	0.3688	-0.8559	0.403
FoobarAB5_BazMoo_7CCADCBABBBBBCCB-1	0.5874	-0.6176	0.9444
FoobarAB8_BazMoo_8ABAADBBADCAABDB-1	0.6941	-0.7941	0.9806
FoobarAB2_BazMoo_5CBABCCDBCBDDDAB-1	0.8741	-0.3103	0.4055
FoobarAB6_BazMoo_6CCDAAADACAADBBD-1	0.9753	-0.5746	0.4151
FoobarAB1_BazMoo_4BDBACACDABBDBCA-1	0.5309	-0.2699	0.6658
FoobarAB2_BazMoo_5DDADADDCBACBADC-1	0.1431	-0.7424	0.9175
FoobarAB1_BazMoo_3BABDBACCBDADBCC-1	0.3378	-0.7577	0.8292
FoobarAB3_BazMoo_4BBADBBAACABCDCB-1	0.803	-0.5446	0.0062
FoobarAB8_BazMoo_5CBDADDCDDAACAAD-1	0.0058	-0.8214	0.2114
FoobarAB6_BazMoo_1BDDBACDAABBCCAB-1	0.6983	-0.2549	0.6492
FoobarAB4_BazMoo_2BCACACBCAACACAA-1	0.0557	-0.8641	0.6693
FoobarAB1_BazMoo_4BAACCACCDBCDADA-1	0.9172	-0.9327	0.6666
FoobarAB7_BazMoo_2DBAADBABDCBAAAD-1	0.612	-0.5017	0.9677
FoobarAB5_BazMoo_6DCBCBDDDDDBABAB-1	0.9494	-0.1636	0.4629
FoobarAB4_BazMoo_8DCDBCBABBCBAABD-1	0.7052	-0.5438	0.2132
FoobarAB4_BazMoo_4CDBBADDCDCCCAAD-1	0.7198	-0.6416	0.6636
FoobarAB1_BazMoo_1DDABADCCAABCBDC-1	0.8047	-0.8924	0.1092
FoobarAB8_BazMoo_3BABCADCACCADBDA-1	0.2716	-0.6783	0.8397
FoobarAB5_BazMoo_5ADABDDBDBCCDBBA-1	0.728	-0.85	0.8157
FoobarAB2_BazMoo_2CCABCCACDBDDDAB-1	0.7939	-0.3398	0.4539
FoobarAB6_BazMoo_2BADADCBACBDBCBB-1	0.2374	-0.7426	0.2076
FoobarAB2_BazMoo_8DBBDBDCABBAAABD-1	0.6488	-0.2563	0.3774
FoobarAB3_BazMoo_5ACABAABDCDAADBD-1	0.2538	-0.4353	0.7333
FoobarAB7_BazMoo_3BBCCCBACDCBDBDD-1	0.2336	-0.2895	0.148
FoobarAB1_BazMoo_2ABBCDBAABCCDCDD-1	0.2577	-0.9874	0.4077
FoobarAB8_BazMoo_8DBBACCDACBBDDAB-1	0.4697	-0.8177	0.7935
FoobarAB5_BazMoo_7CBBCBABADAADCBC-1	0.1107	-0.823	0.276
FoobarAB2_BazMoo_1BDBBCBCADABAADD-1	0.044	-0.0669	0.1422
FoobarAB7_BazMoo_3DACDABDDABABCDB-1	0.6289	-0.6206	0.6458
FoobarAB7_BazMoo_6CABCDDADBDDACCC-1	0.8451	-0.8478	0.5463
FoobarAB8_BazMoo_6ADDAACBDDDACDBB-1	0.71	-0.8907	0.4679
FoobarAB2_BazMoo_5DABBAACDCDADADB-1	0.1751	-0.1935	0.4171
FoobarAB5_BazMoo_4ABDCCBBDBCAAACC-1	0.6972	-0.1139	0.2237
FoobarAB2_BazMoo_3DABBBCBDDADAACA-1	0.5171	-0.0276	0.9171
FoobarAB5_BazMoo_1DDDCAABBDDBBCBC-1	0.9779	-0.347	0.972
FoobarAB1_BazMoo_5DADBCCABDBDBDBB-1	0.2393	-0.868	0.7802
FoobarAB2_BazMoo_2ADDDCBBBDBDDACD-1	0.2445	-0.0537	0.8691
FoobarAB3_BazMoo_2BCABCDBCDADCDBB-1	0.1789	-0.0797	0.5331
FoobarAB3_BazMoo_8DBDBACACCCCCBBB-1	0.7732	-0.9688	0.622
FoobarAB4_BazMoo_8BACCABDCADCCDAC-1	0.0745	-0.6001	0.812
FoobarAB5_BazMoo_7ABDABAADADCDABC-1	0.6193	-0.8245	0.6063
FoobarAB7_BazMoo_2BBCADDBCCDDCCAC-1	0.5043	-0.3671	0.0901
FoobarAB5_BazMoo_2CBCCACCCCABCDBD-1	0.7123	-0.3155	0.8196
FoobarAB8_BazMoo_8CBABDCBACDAABBD-1	0.5522	-0.3584	0.4683
FoobarAB8_BazMoo_5ADBDCDBBCDDCBBC-1	0.4815	-0.8433	0.4412
FoobarAB7_BazMoo_2DCDCBDCAADBADAD-1	0.9238	-0.443	0.8367
