NAME	CLUSTER	SUBCLUSTER
FoobarAB4_BazMoo_2DCBABDDCCDCDDBA-1	P	PNP
FoobarAB2_BazMoo_1CDADBDBACDADCCD-1	P	PNP
FoobarAB4_BazMoo_7DADCACACDBCACDC-1	P	PNP
FoobarAB1_BazMoo_4ACBBDDDCDCBDCAB-1	P	PNP
FoobarAB5_BazMoo_1CDDCACBDAAAABBA-1	P	PNP
FoobarAB3_BazMoo_8BDBDBACACCAACDC-1	P	PNP
FoobarAB8_BazMoo_8ABBDBAADBCDDADA-1	P	PNP
FoobarAB2_BazMoo_3CDCAABABBDAAAAD-1	P	PNP
FoobarAB8_BazMoo_8AADDDDCCBCBDABA-1	P	PNP
FoobarAB5_BazMoo_6CCDABDADCACADBA-1	P	PNP
FoobarAB2_BazMoo_5CAABBCAACDBACCC-1	P	PNP
FoobarAB6_BazMoo_4DCDABDBACDBADCD-1	P	PNP
FoobarAB5_BazMoo_5DADCCABADADDACD-1	P	PNP
FoobarAB7_BazMoo_8DDCDDAABAABCDAA-1	P	PNP
FoobarAB4_BazMoo_2DCCADBADBABBADC-1	P	PNP
FoobarAB4_BazMoo_8ADBBCCDCADADBAA-1	P	PNP
FoobarAB8_BazMoo_5CDBCDAACCDCDCBB-1	P	PNP
FoobarAB6_BazMoo_1BCDDDDACCBCABAA-1	P	PNP
FoobarAB6_BazMoo_6BDABDBBBCBADDAC-1	P	PNP
FoobarAB4_BazMoo_5CAAAACDDAAABADC-1	P	PNP
FoobarAB4_BazMoo_2AADABBDACDBBCDC-1	P	PNP
FoobarAB5_BazMoo_2ABAADDDBCDDDBDA-1	P	PNP
FoobarAB7_BazMoo_6ACDACACADABDACD-1	P	PNP
FoobarAB8_BazMoo_2AACAACBCBAACAAA-1	P	PNP
FoobarAB3_BazMoo_5BAAACAACADCCABB-1	P	PNP
FoobarAB6_BazMoo_4AADCBBDDABCDBDD-1	P	PNP
FoobarAB2_BazMoo_6DDDCDBBCACDBBAA-1	P	PNP
FoobarAB7_BazMoo_3BCDDBCDBAAABCBD-1	P	PNP
FoobarAB1_BazMoo_4BCACCDCDCBCABBD-1	P	PNP
FoobarAB6_BazMoo_1BBABBBDCDADBAAD-1	P	PNP
FoobarAB7_BazMoo_4BACABBBBBDBBAAC-1	P	PNP
FoobarAB3_BazMoo_8ACCCCCDABCCDCAB-1	P	PNP
FoobarAB8_BazMoo_5DDCBBBBADBBDDDB-1	P	PNP
FoobarAB2_BazMoo_2CDCCDBBDDBCBCCC-1	P	PNP
FoobarAB1_BazMoo_7ACAABDAACAAABBC-1	P	PNP
FoobarAB4_BazMoo_3BBABDDCADABADDB-1	P	PNP
FoobarAB1_BazMoo_3DBDCBCDAACCABCD-1	P	PNP
FoobarAB5_BazMoo_3DBBDBCBDDBDABBC-1	P	PNP
FoobarAB3_BazMoo_7ABAADBCAABBABAC-1	P	PNP
FoobarAB5_BazMoo_8AABBCACCCAACACC-1	P	PNP
FoobarAB6_BazMoo_8AADBDCDDAAAAAAC-1	P	PNP
FoobarAB6_BazMoo_7DCBCDBCDCCDCDCA-1	P	PNP
FoobarAB3_BazMoo_5DCDDDAACBDCACDC-1	P	PNP
FoobarAB8_BazMoo_2CABCCACCDCCBABC-1	P	PNP
FoobarAB8_BazMoo_1DBCAACDAABAABBA-1	P	PNP
FoobarAB7_BazMoo_6CCBDDACDBBABAAC-1	P	PNP
FoobarAB1_BazMoo_4CCCADDCDBAACDCD-1	P	PNP
FoobarAB6_BazMoo_6BDDCACABADBACDD-1	P	PNP
FoobarAB4_BazMoo_2CCABBBCCDDBBAAB-1	P	PNP
FoobarAB6_BazMoo_6DDCCCADCABACDDA-1	P	PNP
FoobarAB1_BazMoo_1CBDDCDBBACCDDDD-1	P	PNP
FoobarAB5_BazMoo_5BADDCACADCCCAAD-1	P	PNP
FoobarAB5_BazMoo_5DAADCAADBDADBBA-1	P	PNP
FoobarAB4_BazMoo_8BACBBCABBADBCDA-1	P	PNP
FoobarAB8_BazMoo_5ACBBABCBBDDABCD-1	P	PNP
FoobarAB6_BazMoo_6CCAABAAADDDACAB-1	P	PNP
FoobarAB8_BazMoo_5DBCAADAADCCCBDC-1	P	PNP
FoobarAB2_BazMoo_4DCACDDDBDBDDDAB-1	P	PNP
FoobarAB7_BazMoo_6ADCADDABACABBDA-1	P	PNP
FoobarAB4_BazMoo_3CDACABABCADBCCC-1	P	PNP
FoobarAB6_BazMoo_3CDBCBDDDBADACCC-1	P	PNP
FoobarAB7_BazMoo_3AADACACDDCCCDCC-1	P	PNP
FoobarAB2_BazMoo_5DBADAACDCCCAACA-1	P	PNP
FoobarAB3_BazMoo_1ADDACBCBAACABBB-1	P	PNP
FoobarAB8_BazMoo_6CDBDDDDAADDBCBD-1	P	PNP
FoobarAB5_BazMoo_1CBACDBBBBDDBBAD-1	P	PNP
FoobarAB8_BazMoo_1CDDABDBCBCABDCD-1	P	PNP
FoobarAB2_BazMoo_5AAACACCDCDADDCC-1	P	PNP
FoobarAB8_BazMoo_7ADBCACCDDBBBDCB-1	P	PNP
FoobarAB3_BazMoo_5BABBCBACBBDAADA-1	P	PNP
FoobarAB1_BazMoo_2CDBDBBAADDBBADD-1	P	PNP
FoobarAB2_BazMoo_3DADCBCDAADBCBDC-1	P	PNP
FoobarAB5_BazMoo_8ACDBDBBAACDBBBD-1	P	PNP
FoobarAB6_BazMoo_5BCCCCBAACDADDAB-1	P	PNP
FoobarAB4_BazMoo_6ADDBDCDABCDADCA-1	P	PNP
FoobarAB6_BazMoo_7CCBACDBACBDBDAB-1	P	PNP
FoobarAB4_BazMoo_5CDCBDBACDDCBBAD-1	P	PNP
FoobarAB7_BazMoo_1ACBDCDAACCCDCDC-1	P	PNP
FoobarAB6_BazMoo_6DDDBACBDBCDACDD-1	P	PNP
FoobarAB3_BazMoo_6DDDDACCCCDBCCBD-1	P	PNP
FoobarAB8_BazMoo_3BADDDDCCACDDDCB-1	P	PNP
FoobarAB8_BazMoo_6BCAADCDDAABAABC-1	P	PNP
FoobarAB7_BazMoo_7AAABBCAABDCCACC-1	P	PNP
FoobarAB1_BazMoo_2DABACDBCCACCACB-1	P	PNP
FoobarAB6_BazMoo_7CCCCDAABCCDCADB-1	P	PNP
FoobarAB1_BazMoo_2ABDABCDCDBABDAB-1	P	PNP
FoobarAB7_BazMoo_4BDCDDCDADCBCCCA-1	P	PNP
FoobarAB2_BazMoo_7BAADBDDBBBBCACA-1	P	PNP
FoobarAB5_BazMoo_2DBADBBDAAACACBB-1	P	PNP
FoobarAB2_BazMoo_8AAABDDBBCDDDCBB-1	P	PNP
FoobarAB2_BazMoo_6CDAAACBCCABDBCC-1	P	PNP
FoobarAB8_BazMoo_8DBADABBACADDBDC-1	P	PNP
FoobarAB4_BazMoo_8DDBCCDDABADDADD-1	P	PNP
FoobarAB8_BazMoo_1BBCCDCCCDDCDACB-1	P	PNP
FoobarAB1_BazMoo_3CACDDAABDCCBDBC-1	P	PNP
FoobarAB4_BazMoo_5BCADADBDBBBBCDD-1	P	PNP
FoobarAB7_BazMoo_5BADACBCDCCBBCBC-1	P	PNP
FoobarAB3_BazMoo_8ADBBCDDACDCABAD-1	P	PNP
FoobarAB8_BazMoo_8DCAAACDBDACBABB-1	P	PNP
FoobarAB5_BazMoo_3ABBABDBDBAAAADC-1	P	PNP
FoobarAB6_BazMoo_8CAAACBBBCDABDDA-1	P	PNP
FoobarAB6_BazMoo_8CDACCABBDACBADA-1	P	PNP
FoobarAB4_BazMoo_6BABBDDABCDABCBA-1	P	PNP
FoobarAB4_BazMoo_1CACCABCBBBCDDDD-1	P	PNP
FoobarAB8_BazMoo_5ADAAABABCAACADB-1	P	PNP
FoobarAB7_BazMoo_3DACCBDBDDCCCDAB-1	P	PNP
FoobarAB1_BazMoo_5AACCBBBBDABBCBB-1	P	PNP
FoobarAB1_BazMoo_1BDCCDBBDCDBCADD-1	P	PNP
FoobarAB7_BazMoo_8CADDCBDCDCACCCC-1	P	PNP
FoobarAB6_BazMoo_8DADACACACBACDCA-1	P	PNP
FoobarAB3_BazMoo_1DCAACBCBDDBBABC-1	P	PNP
FoobarAB7_BazMoo_6DCBDBDACADBABCC-1	P	PNP
FoobarAB6_BazMoo_3AADDCDCBABABCAD-1	P	PNP
FoobarAB2_BazMoo_7BBAAACCABDBADAB-1	P	PNP
FoobarAB6_BazMoo_5DCCDAACDDACCCAD-1	P	PNP
FoobarAB4_BazMoo_3CBCAACADCDCABDA-1	P	PNP
FoobarAB1_BazMoo_7DAABDCDCABACAAA-1	P	PNP
FoobarAB4_BazMoo_7ABBDDBBBBCABBBC-1	P	PNP
FoobarAB2_BazMoo_6DAABCBCCBBBDADC-1	P	PNP
FoobarAB5_BazMoo_7CCADCBABBBBBCCB-1	P	PNP
FoobarAB8_BazMoo_8ABAADBBADCAABDB-1	P	PNP
FoobarAB2_BazMoo_5CBABCCDBCBDDDAB-1	P	PNP
FoobarAB6_BazMoo_6CCDAAADACAADBBD-1	P	PNP
FoobarAB1_BazMoo_4BDBACACDABBDBCA-1	P	PNP
FoobarAB2_BazMoo_5DDADADDCBACBADC-1	P	PNP
FoobarAB1_BazMoo_3BABDBACCBDADBCC-1	P	PNP
FoobarAB3_BazMoo_4BBADBBAACABCDCB-1	P	PNP
FoobarAB8_BazMoo_5CBDADDCDDAACAAD-1	P	PNP
FoobarAB6_BazMoo_1BDDBACDAABBCCAB-1	P	PNP
FoobarAB4_BazMoo_2BCACACBCAACACAA-1	P	PNP
FoobarAB1_BazMoo_4BAACCACCDBCDADA-1	P	PNP
FoobarAB7_BazMoo_2DBAADBABDCBAAAD-1	P	PNP
FoobarAB5_BazMoo_6DCBCBDDDDDBABAB-1	P	PNP
FoobarAB4_BazMoo_8DCDBCBABBCBAABD-1	P	PNP
FoobarAB4_BazMoo_4CDBBADDCDCCCAAD-1	P	PNP
FoobarAB1_BazMoo_1DDABADCCAABCBDC-1	P	PNP
FoobarAB8_BazMoo_3BABCADCACCADBDA-1	P	PNP
FoobarAB5_BazMoo_5ADABDDBDBCCDBBA-1	P	PNP
FoobarAB2_BazMoo_2CCABCCACDBDDDAB-1	P	PNP
FoobarAB6_BazMoo_2BADADCBACBDBCBB-1	P	PNP
FoobarAB2_BazMoo_8DBBDBDCABBAAABD-1	P	PNP
FoobarAB3_BazMoo_5ACABAABDCDAADBD-1	P	PNP
FoobarAB7_BazMoo_3BBCCCBACDCBDBDD-1	P	PNP
FoobarAB1_BazMoo_2ABBCDBAABCCDCDD-1	P	PNP
FoobarAB8_BazMoo_8DBBACCDACBBDDAB-1	P	PNP
FoobarAB5_BazMoo_7CBBCBABADAADCBC-1	P	PNP
FoobarAB2_BazMoo_1BDBBCBCADABAADD-1	P	PNP
FoobarAB7_BazMoo_3DACDABDDABABCDB-1	P	PNP
FoobarAB7_BazMoo_6CABCDDADBDDACCC-1	P	PNP
FoobarAB8_BazMoo_6ADDAACBDDDACDBB-1	P	PNP
FoobarAB2_BazMoo_5DABBAACDCDADADB-1	P	PNP
FoobarAB5_BazMoo_4ABDCCBBDBCAAACC-1	P	PNP
FoobarAB2_BazMoo_3DABBBCBDDADAACA-1	P	PNP
FoobarAB5_BazMoo_1DDDCAABBDDBBCBC-1	P	PNP
FoobarAB1_BazMoo_5DADBCCABDBDBDBB-1	P	PNP
FoobarAB2_BazMoo_2ADDDCBBBDBDDACD-1	P	PNP
FoobarAB3_BazMoo_2BCABCDBCDADCDBB-1	P	PNP
FoobarAB3_BazMoo_8DBDBACACCCCCBBB-1	P	PNP
FoobarAB4_BazMoo_8BACCABDCADCCDAC-1	P	PNP
FoobarAB5_BazMoo_7ABDABAADADCDABC-1	P	PNP
FoobarAB7_BazMoo_2BBCADDBCCDDCCAC-1	P	PNP
FoobarAB5_BazMoo_2CBCCACCCCABCDBD-1	P	PNP
FoobarAB8_BazMoo_8CBABDCBACDAABBD-1	P	PNP
FoobarAB8_BazMoo_5ADBDCDBBCDDCBBC-1	P	PNP
FoobarAB7_BazMoo_2DCDCBDCAADBADAD-1	P	PNP
FoobarAB8_BazMoo_4BCBCACCCADDBDBB-1	P	PNP
FoobarAB1_BazMoo_8BADDCDDBDAAABBB-1	P	PNP
FoobarAB7_BazMoo_6AACABACCAADCDCB-1	P	PNP
FoobarAB5_BazMoo_4BDCBDDAAAABDCDD-1	P	PNP
FoobarAB2_BazMoo_7ADBCDACBACBDABC-1	P	PNP
FoobarAB1_BazMoo_6BAABCCBBBCABDAD-1	P	PNP
FoobarAB7_BazMoo_8CDDBACADADDDCDA-1	P	PNP
FoobarAB6_BazMoo_2CDABBBBAACDABDC-1	P	PNP
FoobarAB2_BazMoo_1ADCCDDADDDCDDDD-1	P	PNP
FoobarAB1_BazMoo_8CABBCDBBAABABDA-1	P	PNP
FoobarAB2_BazMoo_1DCDCDCCDBDCCABA-1	P	PNP
FoobarAB7_BazMoo_8CACDDCADCDDCAAB-1	P	PNP
FoobarAB5_BazMoo_3ADCDCBDCBABADBC-1	P	PNP
FoobarAB6_BazMoo_4DDCCBDCCBABABCA-1	P	PNP
FoobarAB7_BazMoo_8BCCACBCCABDAADD-1	P	PNP
FoobarAB2_BazMoo_4BABDDCBADDDCADB-1	P	PNP
FoobarAB8_BazMoo_4DCCDBADBDAACBAA-1	P	PNP
FoobarAB7_BazMoo_5BADDDCAACACAAAA-1	P	PNP
FoobarAB8_BazMoo_7DABCADCBCCACCAB-1	P	PNP
FoobarAB1_BazMoo_7BBCDDDCDADDBCCB-1	P	PNP
FoobarAB1_BazMoo_2ABCABBBADDDBBAC-1	P	PNP
FoobarAB1_BazMoo_4ADDDDCCCDABABCA-1	P	PNP
FoobarAB4_BazMoo_4CCAADCCDCABCCAD-1	P	PNP
FoobarAB8_BazMoo_8AABBABABBABABBC-1	P	PNP
FoobarAB4_BazMoo_4BCDABDCDBDDCBDD-1	P	PNP
FoobarAB6_BazMoo_7CACCCACCABCCBAC-1	P	PNP
FoobarAB4_BazMoo_4ADAACDADDDBCCBA-1	P	PNP
FoobarAB7_BazMoo_4DCBCDBABCBDCABB-1	P	PNP
FoobarAB3_BazMoo_2ABBCCDBAACBADDA-1	P	PNP
FoobarAB6_BazMoo_3DACCAAABDBCBBAA-1	P	PNP
FoobarAB1_BazMoo_5CAADDBDADBBCAAC-1	P	PNP
FoobarAB8_BazMoo_7DDABDAACBBBDBBC-1	P	PNP
FoobarAB8_BazMoo_2BABDCCADDAACADC-1	P	PNP
FoobarAB4_BazMoo_4DDACCCDCDDDBCCA-1	P	PNP
FoobarAB8_BazMoo_3ADBCAABDABCAACC-1	P	PNP
FoobarAB3_BazMoo_3CDBCAABBBDBCBCA-1	P	PNP
FoobarAB7_BazMoo_2BDDACCBACDBCBCA-1	P	PNP
FoobarAB7_BazMoo_7ACDBDADCCBADACD-1	P	PNP
FoobarAB2_BazMoo_7DDDAAACCDBBABDA-1	P	PNP
FoobarAB7_BazMoo_1ABAABCACCDBBCDA-1	P	PNP
FoobarAB7_BazMoo_8ADCDACABADBBBAD-1	P	PNP
FoobarAB6_BazMoo_1BBCABDBCAACABBA-1	P	PNP
FoobarAB6_BazMoo_6CACAADDDDADBDBD-1	P	PNP
FoobarAB4_BazMoo_6CCBDDCCDCBABBAB-1	P	PNP
FoobarAB8_BazMoo_6CACABBDCAAADDBA-1	P	PNP
FoobarAB1_BazMoo_8DDCCBDDDCBAACCD-1	P	PNP
FoobarAB2_BazMoo_4BAAACDDBDDCDDBB-1	P	PNP
FoobarAB8_BazMoo_8DDAABBDDCDBBACD-1	P	PNP
FoobarAB7_BazMoo_3CCCAADDDCCDDDDD-1	P	PNP
FoobarAB7_BazMoo_1AAACCBABABACBBB-1	P	PNP
FoobarAB2_BazMoo_4ADCBABDCCBDBCDD-1	P	PNP
FoobarAB7_BazMoo_1ABABBDADBCDDABB-1	P	PNP
FoobarAB6_BazMoo_4BBBCDDCDBDBBCDC-1	P	PNP
FoobarAB4_BazMoo_3DAACBDCCDBABACB-1	P	PNP
FoobarAB5_BazMoo_6DBBCBCAADCAAADB-1	P	PNP
FoobarAB3_BazMoo_4ABCBDAAACCCBABC-1	P	PNP
FoobarAB4_BazMoo_7CACDDDAACCDCBBC-1	P	PNP
FoobarAB3_BazMoo_3AADDDBBCCBABCCA-1	P	PNP
FoobarAB8_BazMoo_6ADADACADABDBCBC-1	P	PNP
FoobarAB5_BazMoo_5DCCDACCBCBCAADA-1	P	PNP
FoobarAB7_BazMoo_2DDDCBADBBCCDACA-1	P	PNP
FoobarAB4_BazMoo_7ACDDBCACDBCBBAD-1	P	PNP
FoobarAB2_BazMoo_7ADAADDDCAADCCBB-1	P	PNP
FoobarAB3_BazMoo_3DCBCDCBCAACACBD-1	P	PNP
FoobarAB7_BazMoo_4DBCCDDABCDDDCAB-1	P	PNP
FoobarAB6_BazMoo_5DDCCABCACBBCCBD-1	P	PNP
FoobarAB4_BazMoo_3DACCCAADDADCBCC-1	P	PNP
FoobarAB8_BazMoo_3BDADBCCBCCCCDCA-1	P	PNP
FoobarAB7_BazMoo_3ADBDCAADCACBCBA-1	P	PNP
FoobarAB3_BazMoo_5BDDBADADACACBAD-1	P	PNP
FoobarAB8_BazMoo_5DCADBBBBCDADBCD-1	P	PNP
FoobarAB5_BazMoo_7ABCCDCCAADBAACB-1	P	PNP
FoobarAB4_BazMoo_6BADBCADCBBCDACA-1	P	PNP
FoobarAB2_BazMoo_6CCCDDBADAABCBBA-1	P	PNP
FoobarAB3_BazMoo_2BAADABAADCCDBDD-1	P	PNP
FoobarAB4_BazMoo_8CDADBAACCADCCDC-1	P	PNP
FoobarAB5_BazMoo_6ABBABDDDDBADCAD-1	P	PNP
FoobarAB5_BazMoo_3BCDCDDDCDACBDDC-1	P	PNP
FoobarAB3_BazMoo_2DCCADDACDBCDAAA-1	P	PNP
FoobarAB1_BazMoo_2DBBABBCBACDCBDD-1	P	PNP
FoobarAB5_BazMoo_6CABADAACCDDDBAB-1	P	PNP
FoobarAB5_BazMoo_4CCDCCDCADCBDACC-1	P	PNP
FoobarAB1_BazMoo_8DDAADADBAACCDBA-1	P	PNP
FoobarAB3_BazMoo_8DDABDCBCBBAABAD-1	P	PNP
FoobarAB1_BazMoo_8CAAACCACADCADCB-1	P	PNP
FoobarAB4_BazMoo_3CBDCDCDAADCABDC-1	P	PNP
FoobarAB5_BazMoo_2DDBCBABDABADBBC-1	P	PNP
FoobarAB6_BazMoo_7DBADBDCBCBADBAB-1	P	PNP
FoobarAB1_BazMoo_8CDDCBBDCCDACDCD-1	P	PNP
FoobarAB8_BazMoo_4DCBCBABBDDAADDB-1	P	PNP
FoobarAB5_BazMoo_5CCCAABDDACBBBCD-1	P	PNP
FoobarAB2_BazMoo_7ACBCACBBCACCDAD-1	P	PNP
FoobarAB1_BazMoo_3DABCBCACAABAACD-1	P	PNP
FoobarAB1_BazMoo_5BDBDBBCACDCDAAB-1	P	PNP
FoobarAB1_BazMoo_1BCBCACADBBBBAAC-1	P	PNP
FoobarAB8_BazMoo_8BDCCAAADAABCDCD-1	P	PNP
FoobarAB7_BazMoo_4CDABADCBDBADDCC-1	P	PNP
FoobarAB2_BazMoo_1DDDCBBCADDBDABD-1	P	PNP
FoobarAB2_BazMoo_2BDABCBDBCBDCADC-1	P	PNP
FoobarAB1_BazMoo_2BDDDBAABDBDACBB-1	P	PNP
FoobarAB1_BazMoo_6BBDBBACADCCABDD-1	P	PNP
FoobarAB2_BazMoo_1AAAADDACBAADACC-1	P	PNP
FoobarAB7_BazMoo_5CDCBADADBCCAABA-1	P	PNP
FoobarAB8_BazMoo_4ACBDCACABAAADAC-1	P	PNP
FoobarAB1_BazMoo_1ACCCCABDBDABDDD-1	P	PNP
FoobarAB8_BazMoo_5CDBCDADCABADDDB-1	P	PNP
FoobarAB4_BazMoo_3DCBCBCACBCBABCD-1	P	PNP
FoobarAB2_BazMoo_6CCDBAACACAAABBD-1	P	PNP
FoobarAB1_BazMoo_6DBDBBDCADCACDCA-1	P	PNP
FoobarAB5_BazMoo_5DCADADBDBCCBCCB-1	P	PNP
FoobarAB1_BazMoo_6AADBAAADABACCBD-1	P	PNP
FoobarAB6_BazMoo_3DBCACDDBAAACBDB-1	P	PNP
FoobarAB1_BazMoo_1BACDBABBBABBCCA-1	P	PNP
FoobarAB4_BazMoo_7DAABCCDBBCDBCBC-1	P	PNP
FoobarAB1_BazMoo_5ACBADADBAAABCBD-1	P	PNP
FoobarAB2_BazMoo_3BCDDABAABDCABAA-1	P	PNP
FoobarAB2_BazMoo_1CABDBBDCCAACBBC-1	P	PNP
FoobarAB2_BazMoo_4DDABBBBBDDAABAB-1	P	PNP
FoobarAB1_BazMoo_5CCBDBCCDADCBDAB-1	P	PNP
FoobarAB3_BazMoo_7CDDDBBBCBDACCDB-1	P	PNP
FoobarAB6_BazMoo_5BCCDDDBBCDDDCDB-1	P	PNP
FoobarAB4_BazMoo_5BACABBCCCDDCCBB-1	P	PNP
FoobarAB2_BazMoo_7ACBDCCAACABDDAD-1	P	PNP
FoobarAB4_BazMoo_6BCDBDCDADBBBAAA-1	P	PNP
FoobarAB3_BazMoo_7CDCBDAACADCDCDC-1	P	PNP
FoobarAB7_BazMoo_5ADDDCDCDADBBBDD-1	P	PNP
FoobarAB2_BazMoo_8AAADCBADABBCACD-1	P	PNP
FoobarAB2_BazMoo_2CBABBBBDBBACADA-1	P	PNP
FoobarAB2_BazMoo_8ABDCDDCCACCDBCC-1	P	PNP
FoobarAB6_BazMoo_3CBDABADCABBCBCA-1	P	PNP
FoobarAB6_BazMoo_6BDBDABCCCBCDCDD-1	P	PNP
FoobarAB3_BazMoo_7CABACDDABDBCAAC-1	P	PNP
FoobarAB4_BazMoo_4DADCADABAAAABAB-1	P	PNP
FoobarAB1_BazMoo_8ABDBBCDCBBDDAAA-1	P	PNP
FoobarAB4_BazMoo_3BCBBADAAADDCAAB-1	P	PNP
FoobarAB5_BazMoo_8ABCDCDCBCCBACBB-1	P	PNP
FoobarAB1_BazMoo_4ADBDDBCBBCBBCAD-1	P	PNN
FoobarAB7_BazMoo_2BCDDBABDADDDBDC-1	P	PNN
FoobarAB7_BazMoo_3AACAAAADCCACCBB-1	P	PNN
FoobarAB6_BazMoo_2ADDABADDDCDDDBC-1	P	PNN
FoobarAB4_BazMoo_1ABADCCDDCABDDBD-1	P	PNN
FoobarAB8_BazMoo_3ADBCCDCBBCBBCBD-1	P	PNN
FoobarAB8_BazMoo_4DACCACBBBCCAABB-1	P	PNN
FoobarAB2_BazMoo_8BDDBADDBBCDBDBD-1	P	PNN
FoobarAB3_BazMoo_5BBCCACCBBBDBDCA-1	P	PNN
FoobarAB7_BazMoo_8CCDACCCCCCADCBC-1	P	PNN
FoobarAB6_BazMoo_3CCCACACAAAABBCC-1	P	PNN
FoobarAB5_BazMoo_6BBDDABBBACADCCB-1	P	PNN
FoobarAB8_BazMoo_3ACAABDBCADABAAA-1	P	PNN
FoobarAB4_BazMoo_8CCBCDACACDCADAB-1	P	PNN
FoobarAB7_BazMoo_5CCABDBADDBADADD-1	P	PNN
FoobarAB8_BazMoo_8BDDCDAAACBBADCC-1	P	PNN
FoobarAB8_BazMoo_5DCBBDBCDCAAACCC-1	P	PNN
FoobarAB6_BazMoo_1CBAADCABACCBACD-1	P	PNN
FoobarAB2_BazMoo_4BCBDBAADCBCCACA-1	P	PNN
FoobarAB2_BazMoo_1ABCBDBCDDBDBBCD-1	P	PNN
FoobarAB5_BazMoo_1DCDDBDABDAACBCB-1	P	PNN
FoobarAB6_BazMoo_2DCDAADADABCCBAB-1	P	PNN
FoobarAB7_BazMoo_1CAABADABDACDDBB-1	P	PNN
FoobarAB3_BazMoo_3BACDDDBADBCDBAD-1	P	PNN
FoobarAB1_BazMoo_5DBDDCCDAAACCACC-1	P	PNN
FoobarAB1_BazMoo_7AADCABDDCABBCAA-1	P	PNN
FoobarAB3_BazMoo_3CACBCBDCABDBCBC-1	P	PNN
FoobarAB4_BazMoo_1ACDDBCDCBABBDCD-1	P	PNN
FoobarAB1_BazMoo_8DDACBBBDADDBCAB-1	P	PNN
FoobarAB4_BazMoo_5DCCAADCCDBBACCA-1	P	PNN
FoobarAB4_BazMoo_7DBCDCDDCCADCCAA-1	P	PNN
FoobarAB1_BazMoo_4BBADDDAAACACCDC-1	P	PNN
FoobarAB2_BazMoo_7CACBCBCDAABACAA-1	P	PNN
FoobarAB7_BazMoo_4DDDACADADBBDBAC-1	P	PNN
FoobarAB6_BazMoo_2DADAACDBAAABAAA-1	P	PNN
FoobarAB3_BazMoo_6ACAACCBDDDBBDDD-1	P	PNN
FoobarAB2_BazMoo_6CBCBDBCCDCCAADD-1	P	PNN
FoobarAB1_BazMoo_3BADADDDDBDDDADC-1	P	PNN
FoobarAB8_BazMoo_7BBCBDCDBDDADDCB-1	P	PNN
FoobarAB2_BazMoo_4ABBCAADDACCDDAC-1	P	PNN
FoobarAB2_BazMoo_2DBCACCAADDBDAAD-1	P	PNN
FoobarAB7_BazMoo_4ADBCDCBBDDAAACD-1	P	PNN
FoobarAB2_BazMoo_5DACBABCACABBBDB-1	P	PNN
FoobarAB8_BazMoo_1DCBAACBDDDCCBDC-1	P	PNN
FoobarAB7_BazMoo_6BCDBBCCBAABCDCD-1	P	PNN
FoobarAB3_BazMoo_5DCCABACABAACACA-1	P	PNN
FoobarAB3_BazMoo_6CDCBADCBCDAADBC-1	P	PNN
FoobarAB3_BazMoo_1ACCBBBABDDACBDD-1	P	PNN
FoobarAB5_BazMoo_1BBCCBDBCBAACDBA-1	P	PNN
FoobarAB8_BazMoo_5ACABBBCBBACACAA-1	P	PNN
FoobarAB8_BazMoo_8BDABADADBDBDABB-1	P	PNN
FoobarAB6_BazMoo_5DBCDCCCBADDACBD-1	P	PNN
FoobarAB4_BazMoo_2BCDCCCBACABCDBD-1	P	PNN
FoobarAB1_BazMoo_3DCABDCBCDBABABA-1	P	PNN
FoobarAB2_BazMoo_4DCACDCDDBDDDADB-1	P	PNN
FoobarAB7_BazMoo_2ACCCCCBDADDDBBC-1	P	PNN
FoobarAB5_BazMoo_1CBCBDCCDABCACCB-1	P	PNN
FoobarAB1_BazMoo_8ADCCACADBCADDBB-1	P	PNN
FoobarAB7_BazMoo_1CDCCAACCDCDCDCB-1	P	PNN
FoobarAB1_BazMoo_4AACCDCDDDACDBAC-1	P	PNN
FoobarAB1_BazMoo_6BBACDDDBCADCDAA-1	P	PNN
FoobarAB1_BazMoo_7DBCBADDABACBDDD-1	P	PNN
FoobarAB7_BazMoo_7DDBDCBBBDBCAAAB-1	P	PNN
FoobarAB1_BazMoo_1CABDDACDDABACBD-1	P	PNN
FoobarAB1_BazMoo_5ADACDBACACBAABC-1	P	PNN
FoobarAB3_BazMoo_1DABBDDCBACBDAAD-1	P	PNN
FoobarAB1_BazMoo_1BACDACDABDACABA-1	P	PNN
FoobarAB7_BazMoo_2DADCCDAAABBACBC-1	P	PNN
FoobarAB4_BazMoo_1DCDBBADDDBDACDB-1	P	PNN
FoobarAB1_BazMoo_2CCCDBDACABAABAA-1	P	PNN
FoobarAB2_BazMoo_7DCDCBBCDDDDCCDD-1	P	PNN
FoobarAB8_BazMoo_6DBADDABADBCABCD-1	P	PNN
FoobarAB2_BazMoo_3ADBDACBCCAABDCD-1	P	PNN
FoobarAB3_BazMoo_8DBBDCDCADACBCBC-1	P	PNN
FoobarAB3_BazMoo_7CDAAACDAABBBADC-1	P	PNN
FoobarAB2_BazMoo_5CDDACBCDBCDCBAB-1	P	PNN
FoobarAB2_BazMoo_2ACACDCDBBCCCCBA-1	P	PNN
FoobarAB8_BazMoo_3BBCBACCACBBCCBB-1	P	PNN
FoobarAB5_BazMoo_1BADABADCCBBBABC-1	P	PNN
