NAME	X	Y
FoobarAB7_BazMoo_3ACCDCDBDBADCDBD-1	0.177	0.31
FoobarAB8_BazMoo_5BCCBABCADBABDBD-1	0.5243	0.507
FoobarAB5_BazMoo_4CABCBDDBCCCDCBB-1	0.7783	0.2759
FoobarAB4_BazMoo_8CBAADCDAAAABACC-1	0.4543	0.5888
FoobarAB4_BazMoo_7DABCBDABDACCBCD-1	0.8651	0.7606
FoobarAB5_BazMoo_7CAACCCDCCABADAD-1	0.8465	0.5642
FoobarAB3_BazMoo_6DBADADDCCCACBAC-1	0.1939	0.8033
FoobarAB4_BazMoo_5DADDAACDCBAAAAD-1	0.8928	0.2803
FoobarAB6_BazMoo_2BCACDCBDCDDBBBD-1	0.7528	0.0764
FoobarAB8_BazMoo_1ACDDBDADBAAADBD-1	0.5542	0.878
FoobarAB1_BazMoo_2ABDBABCBADDDBCD-1	0.3599	0.2555
FoobarAB8_BazMoo_5ABCBDCCAACBDCBC-1	0.4245	0.2015
FoobarAB7_BazMoo_1ABBCDABBDDACDAD-1	0.9744	0.1516
FoobarAB4_BazMoo_8CBCDDBACDCACDBB-1	0.3417	0.1168
FoobarAB1_BazMoo_7CACCADBCADCDCBD-1	0.8065	0.5106
FoobarAB3_BazMoo_4ADBDDDCDDCBDBAB-1	0.7274	0.7422
FoobarAB1_BazMoo_2BCBACBBBDDDDDAA-1	0.8342	0.8059
FoobarAB5_BazMoo_2BCCADCCBACAACDD-1	0.9917	0.486
FoobarAB6_BazMoo_1BDCBDAADBBCBACA-1	0.3681	0.4061
FoobarAB5_BazMoo_4CADCCDDABDACDAA-1	0.7388	0.5983
FoobarAB8_BazMoo_5BDADDACCDADCDBD-1	0.0881	0.2059
FoobarAB6_BazMoo_7BCACBCBCBCAAAAB-1	0.5792	-0.1756
FoobarAB5_BazMoo_6DDDACBBBADBBDAD-1	0.9965	-0.7176
FoobarAB8_BazMoo_4DBBBDAACABBCCBA-1	0.3363	-0.9953
FoobarAB7_BazMoo_6ABBBCDCDAACCCCD-1	0.6979	-0.4204
FoobarAB7_BazMoo_7DBCDCCAAACADCBC-1	0.8606	-0.9598
FoobarAB3_BazMoo_1ACDBBBACDBBCDAB-1	0.7295	-0.1908
FoobarAB1_BazMoo_7BCABDCBADACBBAD-1	0.1156	-0.1716
FoobarAB5_BazMoo_2AAABDDADDCADCCD-1	0.1651	-0.5313
FoobarAB3_BazMoo_4CADABDBBCABBDDD-1	0.4762	-0.2921
FoobarAB5_BazMoo_3CCCCBADBBDBBDBB-1	0.332	-0.9418
FoobarAB2_BazMoo_3CBACCBDBBCADDBD-1	0.1315	-0.1744
FoobarAB7_BazMoo_7CDDDDABDDBABABC-1	0.4091	-0.1217
FoobarAB3_BazMoo_8DBABCBADACAAACC-1	0.7978	-0.9976
FoobarAB3_BazMoo_6ABCCCDCCBBBCDDB-1	0.1783	-0.2692
FoobarAB8_BazMoo_3BDBDABBBCADAAAB-1	0.6012	-0.9526
FoobarAB1_BazMoo_2ADCCDBAACCDDDBD-1	0.0991	-0.2073
FoobarAB3_BazMoo_3BBACABDBCCDADAA-1	0.886	-0.4663
FoobarAB2_BazMoo_1BCDDCDACAADCCAA-1	0.7399	-0.4237
FoobarAB2_BazMoo_1BADCAABBAACDCAC-1	0.3921	-0.4792
FoobarAB5_BazMoo_3BCBBBBAADBCBBAC-1	0.1131	-0.5875
FoobarAB1_BazMoo_7CABCBAABDADCCCB-1	0.8198	-0.6122
FoobarAB7_BazMoo_2DCADBDDBDDCDBDA-1	0.9392	-0.2015
FoobarAB4_BazMoo_2DDDCCAADBADCDCC-1	0.3283	-0.2419
FoobarAB6_BazMoo_8BABDCCDBCAACAAA-1	0.5157	-0.1733
FoobarAB6_BazMoo_4BBBDDCDADAAADAD-1	0.888	-0.936
FoobarAB7_BazMoo_5AAADBBBBDBDBBAA-1	0.2052	-0.6684
FoobarAB4_BazMoo_7AAAACDDCCBCAAAD-1	0.3952	-0.7611
FoobarAB5_BazMoo_5DBBCADCDDCDBADD-1	0.8644	-0.9737
FoobarAB5_BazMoo_1AAABAABAACCACDA-1	0.6459	-0.0081
FoobarAB6_BazMoo_4DCCDBADBCBBAACC-1	0.234	-0.1048
FoobarAB3_BazMoo_3ACDCDAAACCDBAAB-1	0.2965	-0.8016
FoobarAB2_BazMoo_2DDDCDACBDCBBBCD-1	0.2098	-0.3227
FoobarAB6_BazMoo_2BCCACBADCDDBCDC-1	0.0501	-0.5043
FoobarAB5_BazMoo_8BDADBCDCBABDADA-1	0.5719	-0.7789
FoobarAB4_BazMoo_7DCCCDDDADABAAAC-1	0.9364	-0.9221
FoobarAB2_BazMoo_3CBADCDBDDCCBAAA-1	0.4706	-0.0985
FoobarAB5_BazMoo_2ACDCBDBCBABDDAC-1	0.5544	-0.8327
FoobarAB1_BazMoo_2BDACCADDDCDCBAB-1	0.7462	-0.03
FoobarAB1_BazMoo_4AADBBAADCADBBDA-1	0.5374	-0.4974
FoobarAB7_BazMoo_6DCADBCBDACCCCDA-1	0.8547	-0.5367
FoobarAB1_BazMoo_4BBADBCDBDCCACBC-1	0.1603	-0.9155
FoobarAB7_BazMoo_6BCCDDAACCACABCB-1	0.4657	-0.0694
FoobarAB5_BazMoo_3BDDBBDDBADBACDD-1	0.3634	-0.746
FoobarAB3_BazMoo_4ACBDCDBDACCCBAC-1	0.2106	-0.1012
FoobarAB6_BazMoo_1CDCDBCDBDBBCCCB-1	0.068	-0.9001
FoobarAB3_BazMoo_2DCBDBBDBCCAACAD-1	0.2511	-0.4219
FoobarAB2_BazMoo_3BDABBCDBDAABBBC-1	0.3166	-0.2421
FoobarAB2_BazMoo_2CCDCACAACCBBABA-1	0.5891	-0.1151
FoobarAB5_BazMoo_1ADACBBCDDCDCCBB-1	0.5224	-0.8588
FoobarAB7_BazMoo_3BCAAAADDAADDCBD-1	0.6048	-0.5165
FoobarAB8_BazMoo_1CAABDADDADABDDC-1	0.1578	-0.9767
FoobarAB4_BazMoo_3ADDCACAADADDCAD-1	0.7234	-0.1454
FoobarAB5_BazMoo_7CBABDBDCCBCCDAC-1	0.1579	-0.7346
FoobarAB2_BazMoo_2CADCADDCDDABACD-1	0.2814	-0.7759
FoobarAB6_BazMoo_5ACABABBBBACDCDA-1	0.0898	-0.6086
FoobarAB6_BazMoo_5CCAADDADCABBDBA-1	0.1314	-0.7056
FoobarAB1_BazMoo_1BACACBBCBBCBADC-1	0.2648	-0.191
FoobarAB6_BazMoo_5ADBABDBBABACCCC-1	0.3403	-0.2584
FoobarAB1_BazMoo_7CBADABBCDBDDABC-1	0.8196	-0.8823
FoobarAB2_BazMoo_8BDABDDABCCABADD-1	0.0718	-0.7692
FoobarAB8_BazMoo_4DCBBDDDABBDDADD-1	0.9876	-0.4068
FoobarAB4_BazMoo_6ADABDDCCBDACAAA-1	0.9663	-0.1308
FoobarAB6_BazMoo_2BADBBDDCADABCCD-1	0.9436	-0.8228
FoobarAB8_BazMoo_6AAACADBDBADDAAB-1	0.5032	-0.429
FoobarAB3_BazMoo_4DCDACCACBCBADDB-1	0.7513	-0.7744
FoobarAB4_BazMoo_7ACBBBADCCDBCCDB-1	0.6289	-0.1599
FoobarAB2_BazMoo_4DAADBDADDDADDDA-1	0.3519	-0.4231
FoobarAB6_BazMoo_6ACDBBADCBAACADB-1	0.6789	-0.6831
FoobarAB2_BazMoo_5DCCDDABDCADDBCC-1	0.9008	-0.8796
FoobarAB5_BazMoo_7CDDADCCABDAAACD-1	0.7898	-0.7403
FoobarAB8_BazMoo_2BBDDACDABADBBDD-1	0.3294	-0.7334
FoobarAB2_BazMoo_8ACBCBBDAABBCACD-1	0.174	-0.8524
FoobarAB8_BazMoo_1DDACBBDCDDDBABD-1	0.932	-0.8844
FoobarAB4_BazMoo_8BCDDCADBDDCCBBA-1	0.3808	-0.1396
FoobarAB7_BazMoo_1ACABADBCCCAACBA-1	0.3179	-0.7304
FoobarAB8_BazMoo_2BBBACABBBAABBAA-1	0.34	-0.6256
FoobarAB4_BazMoo_6ADBDABABBDCCDCC-1	0.732	-0.2226
FoobarAB7_BazMoo_5ACACDCDCDBBCBCA-1	0.1531	-0.1559
FoobarAB4_BazMoo_7DBDBCADBCACADBD-1	0.6182	-0.9282
FoobarAB8_BazMoo_2CBAACBBCADADADB-1	0.2696	-0.2165
FoobarAB8_BazMoo_1DCDCBAABBBAADBA-1	0.4664	-0.7519
FoobarAB8_BazMoo_8CCAABADAABCDDDA-1	0.3291	-0.074
FoobarAB3_BazMoo_4ADDBAABCBDBBBDC-1	0.4612	-0.0123
FoobarAB1_BazMoo_6BCADBDBCADDABAD-1	0.3855	-0.8203
FoobarAB3_BazMoo_2DDCAABABCCBCABC-1	0.8713	-0.8788
FoobarAB3_BazMoo_7DBADADDDDAAAABC-1	0.4976	-0.6458
FoobarAB7_BazMoo_8BADABCDADCABAAA-1	0.1019	-0.6252
FoobarAB6_BazMoo_5ACBBBBCCCBCDBAD-1	0.3377	-0.4193
FoobarAB1_BazMoo_1BABADCBDCCBBBCB-1	0.5507	-0.6226
FoobarAB8_BazMoo_3ACBAABDBCACDCBB-1	0.4974	-0.2974
FoobarAB8_BazMoo_5DDDDDCDABDABACD-1	0.8076	-0.2952
FoobarAB4_BazMoo_3DDAADBAADBBDCBB-1	0.9372	-0.6063
FoobarAB3_BazMoo_1CABDCBCADABCAAA-1	0.3522	-0.8715
FoobarAB5_BazMoo_7AACDBBABACABACB-1	0.2525	-0.7956
FoobarAB4_BazMoo_2DCCDCCBCACCCCAD-1	0.3647	-0.8953
FoobarAB2_BazMoo_4BAAABCCCDCCABCD-1	0.9386	-0.4409
FoobarAB7_BazMoo_4AABABBDCABACABD-1	0.9797	-0.187
FoobarAB6_BazMoo_1AABDDDAABABCACC-1	0.1906	-0.2739
FoobarAB1_BazMoo_7DAAACDDCDCADACB-1	0.0092	-0.3295
FoobarAB2_BazMoo_4BAADCBACAABCBDA-1	0.1465	-0.7278
FoobarAB4_BazMoo_6ADDBBCDDDBCACAB-1	0.3268	-0.7799
FoobarAB5_BazMoo_6BCBAADCBCCDACCB-1	0.1835	-0.9527
FoobarAB8_BazMoo_1BCDBBCBCDBDDBBC-1	0.5327	-0.6812
FoobarAB5_BazMoo_7AABADADCABDAAAA-1	0.8879	-0.8429
FoobarAB2_BazMoo_5BDCDCADADDBACAC-1	0.0249	-0.6883
FoobarAB8_BazMoo_4ABCABBACCAACAAA-1	0.4934	-0.1114
FoobarAB2_BazMoo_2AAAACDBBBDACDCC-1	0.4984	-0.3264
FoobarAB3_BazMoo_1CADABBDDCCDADCA-1	0.2651	-0.7185
FoobarAB1_BazMoo_8BDACACCCBDCBABD-1	0.4251	-0.1804
FoobarAB7_BazMoo_1DBCDBDBCDBBDCDB-1	0.8808	-0.7697
FoobarAB1_BazMoo_3BCCBCDABDCACCBC-1	0.5779	-0.4081
FoobarAB1_BazMoo_7BACBDCCACBACADD-1	0.5475	-0.3062
FoobarAB3_BazMoo_4CCCBABDBBCDCDCC-1	0.951	-0.2685
FoobarAB8_BazMoo_6AABDCBDDDDDCCDC-1	0.6411	-0.0965
FoobarAB4_BazMoo_2ABADCACBBCCCCDC-1	0.4629	-0.4729
FoobarAB2_BazMoo_1ADBACABBBBACACC-1	0.8806	-0.4491
FoobarAB1_BazMoo_8DBBACACBAABCDBA-1	0.8407	-0.7662
FoobarAB4_BazMoo_4CBBBBACDACCDABD-1	0.1662	-0.2452
FoobarAB7_BazMoo_2ADACBCBBCBBDCAB-1	0.7371	-0.4285
FoobarAB3_BazMoo_8DDBDACABDCBBAAC-1	0.7896	-0.6658
FoobarAB5_BazMoo_2ACACCCDABBBCBCA-1	0.886	-0.943
FoobarAB2_BazMoo_3ADBBCBBDCDBBBDC-1	0.6682	-0.1847
FoobarAB6_BazMoo_3DAACDCBAACBDBCA-1	0.8025	-0.104
FoobarAB1_BazMoo_5CCBBCCDDACDDCBC-1	0.7231	-0.1075
FoobarAB8_BazMoo_5CAABBBBCCBCCBBB-1	0.5447	-0.6667
FoobarAB1_BazMoo_8AACCCBBDCCCBACB-1	0.8309	-0.03
FoobarAB1_BazMoo_4ADCBCABBBDDDBCC-1	0.8158	-0.0981
FoobarAB1_BazMoo_3BBDCCDADBACCABC-1	0.4802	-0.5859
FoobarAB4_BazMoo_4AADDAABADCACDBA-1	0.4786	-0.4193
FoobarAB2_BazMoo_6BCDCBADDBAABAAD-1	0.1377	-0.6274
FoobarAB8_BazMoo_1DBACDCCBCBCBDCD-1	0.2507	-0.6095
FoobarAB2_BazMoo_7DBCCDCDCCAABACC-1	0.3154	-0.2869
FoobarAB3_BazMoo_5CBBBCCABDBAABDA-1	0.0179	-0.3181
FoobarAB6_BazMoo_6CAAADDBBBCBABCB-1	0.0321	-0.705
FoobarAB1_BazMoo_7CCADDCDBBADACAB-1	0.4133	-0.651
FoobarAB4_BazMoo_7CACBAABCDDAAACC-1	0.5301	-0.2356
FoobarAB6_BazMoo_6DADDDCBACDBCBAA-1	0.7348	-0.1298
FoobarAB6_BazMoo_8BAAACAACADCDBCD-1	0.074	-0.6759
FoobarAB3_BazMoo_1AACABAACADCDCBC-1	0.2567	-0.8035
FoobarAB4_BazMoo_3CCCCBCCABABADAD-1	0.306	-0.2762
FoobarAB8_BazMoo_6AACCAADDCCCAABA-1	0.7706	-0.3304
FoobarAB8_BazMoo_7CDBABACDDDAADBC-1	0.1469	-0.9521
FoobarAB4_BazMoo_4CBDCBDCCDBCBADB-1	0.3882	-0.7546
FoobarAB6_BazMoo_6CBDBDBCCCBBDADC-1	0.8696	-0.4191
FoobarAB3_BazMoo_4ACCDDCCCCDDDDCD-1	0.2694	-0.7791
FoobarAB4_BazMoo_8AADABCACAADBCDB-1	0.9398	-0.8695
FoobarAB2_BazMoo_6CAAAABABCACABDA-1	0.4528	-0.8021
FoobarAB3_BazMoo_3DDBACCBABCDACAD-1	0.266	-0.3943
FoobarAB4_BazMoo_2CADCBBBDBCAADBC-1	0.1253	-0.218
FoobarAB2_BazMoo_4DDBCDBBACDBDCAB-1	0.6343	-0.4032
FoobarAB3_BazMoo_2BCDCABBCDBDDDDC-1	0.7063	-0.8623
FoobarAB4_BazMoo_3DADAACDCCDABDDC-1	0.0052	-0.6206
FoobarAB3_BazMoo_2DADDBCDCABCCBAB-1	0.7149	-0.4353
FoobarAB6_BazMoo_4BCBCABBBBBDACDA-1	0.3591	-0.6172
FoobarAB2_BazMoo_5ACDBAADDDAACDAA-1	0.6863	-0.7445
FoobarAB8_BazMoo_6CCAABDADBADCCDB-1	0.5165	-0.0908
FoobarAB5_BazMoo_5ADDBCDADBCCCADA-1	0.7202	-0.471
FoobarAB7_BazMoo_4BBBADBCBDCBBBBC-1	0.2116	-0.1498
FoobarAB5_BazMoo_3ACCACDADCDBDADA-1	0.5732	-0.2471
FoobarAB7_BazMoo_5BADADAACDDCCDCD-1	0.6238	-0.8013
FoobarAB3_BazMoo_3BBDABDCABCABDDB-1	0.2501	-0.9321
FoobarAB4_BazMoo_5BDBAADCAABADCBB-1	0.1225	-0.4811
FoobarAB7_BazMoo_7DADCCCACCDBCDDC-1	0.088	-0.4969
FoobarAB5_BazMoo_3DACBCCBCCABABAB-1	0.485	-0.9462
FoobarAB2_BazMoo_6BAAABBBBADDBABC-1	0.7977	-0.2432
FoobarAB8_BazMoo_6CDACDDBCADCABAB-1	0.1035	-0.9747
FoobarAB1_BazMoo_8BABADDCCDBABADA-1	0.7216	-0.4187
FoobarAB3_BazMoo_1ADCCCCDBACAADDB-1	0.9328	-0.8201
FoobarAB7_BazMoo_2ACBAADACADDBBDA-1	0.859	-0.3802
FoobarAB7_BazMoo_8BADBBDABCBBCBBC-1	0.8801	-0.0542
FoobarAB2_BazMoo_5CACBDBDBBDAAADA-1	0.2092	-0.6925
FoobarAB4_BazMoo_3BBBADAABBADCCBC-1	0.2286	-0.6504
FoobarAB5_BazMoo_2BDACACACCACBCCB-1	0.0362	-0.5574
FoobarAB7_BazMoo_4DBCBAADBACDBBBA-1	0.4927	-0.929
FoobarAB8_BazMoo_8BDAACAABACABBBA-1	0.0321	-0.0011
FoobarAB5_BazMoo_2CDACBBABDCDAADA-1	0.7729	-0.2762
FoobarAB6_BazMoo_7BBBAABBCDBAACBA-1	0.3974	-0.4389
FoobarAB2_BazMoo_5CBDDDDDBBBBAABD-1	0.7288	-0.84
FoobarAB2_BazMoo_8BDCDBCDCCCADACD-1	0.3558	-0.482
FoobarAB5_BazMoo_2BCDDADDBABABDAB-1	0.9254	-0.4129
FoobarAB7_BazMoo_4DBCCCACABBBAAAA-1	0.181	-0.0683
FoobarAB1_BazMoo_2AADBCBDBAAAACDC-1	0.9833	-0.5713
FoobarAB6_BazMoo_2CDABDBACCBCACDD-1	0.2647	-0.3293
FoobarAB5_BazMoo_5DBCACCDCAACDBAC-1	0.2628	-0.5021
FoobarAB3_BazMoo_5BCABDBDBCBBBCAC-1	0.5643	-0.2597
FoobarAB7_BazMoo_4CCABBBAADCCCCAC-1	0.6367	-0.1728
FoobarAB2_BazMoo_3DCBACBBDCBDDCCB-1	0.0223	-0.4068
FoobarAB3_BazMoo_7CCACBDBBCCCDDCA-1	0.4211	-0.0036
FoobarAB2_BazMoo_6ADADCCDCBABBDBD-1	0.3232	-0.2811
FoobarAB1_BazMoo_4ADBBBBBCCBBCCAB-1	0.1073	-0.7618
FoobarAB8_BazMoo_5DCBBBCCDCBCCDCA-1	0.4349	-0.1243
FoobarAB1_BazMoo_8CADBACABBADDCCC-1	0.3192	-0.1283
FoobarAB2_BazMoo_5CDADDABCCBDADBB-1	0.429	-0.2633
FoobarAB5_BazMoo_1ACCBCACCCCDACDB-1	0.5781	-0.9814
FoobarAB4_BazMoo_6CDDDABDCDABBCBA-1	0.4538	-0.1456
FoobarAB7_BazMoo_5CDDCAAAABAADAAB-1	0.5719	-0.8537
FoobarAB6_BazMoo_5BCBDADBBDDABDAB-1	0.4432	-0.3127
FoobarAB6_BazMoo_4ACBBACDBDCDDDCB-1	0.4501	-0.0906
FoobarAB7_BazMoo_8CCCCADCABBBCBAC-1	0.9612	-0.6879
FoobarAB1_BazMoo_7ABBCACCAACDADAB-1	0.056	-0.467
FoobarAB5_BazMoo_4ACDDDACAABCCBCC-1	0.5745	-0.6872
FoobarAB1_BazMoo_3BACCCCCABDABBDB-1	0.1015	-0.1191
FoobarAB3_BazMoo_2CAAABCBDBDABCDC-1	0.7734	-0.324
FoobarAB2_BazMoo_8AABDABCACDADDAB-1	0.3377	-0.5244
FoobarAB8_BazMoo_7BBBAACBCCCBCBCD-1	0.9485	-0.3671
FoobarAB6_BazMoo_3AAADCDACBCADABC-1	0.353	-0.6558
FoobarAB5_BazMoo_4DDDBCBBABDDADAB-1	0.2453	-0.874
FoobarAB5_BazMoo_4DAABADACCBADDDC-1	0.9297	-0.4438
FoobarAB5_BazMoo_7DACBACBDABDDCBB-1	0.4742	-0.5476
FoobarAB5_BazMoo_6CCDADBABCDCDDBB-1	0.0002	-0.2386
FoobarAB7_BazMoo_5DCBACBABBCCCCBD-1	0.1759	-0.6736
FoobarAB2_BazMoo_2DCABCBBCCCADDBD-1	0.1413	-0.9792
FoobarAB5_BazMoo_8DDCAADDCDBDBADB-1	0.7648	-0.7994
FoobarAB2_BazMoo_5DCCADBCACABCBCA-1	0.495	-0.2295
FoobarAB8_BazMoo_5AACDDDAAACCDBDB-1	0.2305	-0.243
FoobarAB4_BazMoo_3BCDBDAADADBBCCA-1	0.3852	-0.5777
FoobarAB7_BazMoo_1BDACDCBDDCABABD-1	0.3754	-0.2125
FoobarAB8_BazMoo_4DCBCCAABBCBBDDB-1	0.8298	-0.5466
FoobarAB8_BazMoo_8CDCACBCCDBDBDAC-1	0.4092	-0.9492
FoobarAB5_BazMoo_2CDCAAABCDDDAABB-1	0.0887	-0.6153
FoobarAB1_BazMoo_1AACDBCCCABCCBBB-1	0.9648	-0.7799
FoobarAB4_BazMoo_5CADBABBDBDDBACA-1	0.5531	-0.2975
FoobarAB8_BazMoo_2BCADDDABBDADABD-1	0.6444	-0.3643
FoobarAB7_BazMoo_6AABDDCABDBCCAAA-1	0.7023	-0.3234
FoobarAB1_BazMoo_3CBAADCACDDBACAA-1	0.2844	-0.212
FoobarAB4_BazMoo_3CCABAABDDADCBAA-1	0.9839	-0.6106
FoobarAB3_BazMoo_8ACDAAAABCBDAAAC-1	0.6786	-0.0967
FoobarAB1_BazMoo_3BCADAACDACACADD-1	0.9707	-0.713
FoobarAB6_BazMoo_2CBCAADDDCBACDAC-1	0.2438	-0.6139
FoobarAB6_BazMoo_4DADACDBBAABBDCB-1	0.5854	-0.426
FoobarAB2_BazMoo_4DBDCDBCDDDADCDA-1	0.4966	-0.303
FoobarAB4_BazMoo_4BACABBDBDCADDDD-1	0.7493	-0.4691
FoobarAB3_BazMoo_1BCDACDDDBCADABB-1	0.856	-0.4182
FoobarAB4_BazMoo_7CCADDDCBCDBDDAC-1	0.3913	-0.764
FoobarAB3_BazMoo_2DDCCDBCCACDBBDD-1	0.6178	-0.1644
FoobarAB5_BazMoo_6CDBCCADBCCAACCB-1	0.2142	-0.4987
FoobarAB2_BazMoo_8DDDADCDAACACAAC-1	0.2527	-0.6476
FoobarAB6_BazMoo_4CBCABBADAACCABD-1	0.2833	-0.7634
FoobarAB5_BazMoo_5CDAADCACABCCBDC-1	0.3365	-0.907
FoobarAB6_BazMoo_7CDCDBDCCCCBDDBB-1	0.8407	-0.5679
FoobarAB3_BazMoo_6CBDBDBABBCBBCCB-1	0.1489	-0.5739
FoobarAB6_BazMoo_7BDBAACDBBBBBBCD-1	0.953	-0.3223
FoobarAB2_BazMoo_7BDBADCDDCDBBAAD-1	0.1321	-0.5238
FoobarAB3_BazMoo_4BCBCDBBDDADBBDA-1	0.6126	-0.6589
FoobarAB6_BazMoo_4ADBDCADCBDDADBC-1	0.205	-0.8336
FoobarAB5_BazMoo_2DDCDDDCCBDDBABA-1	0.6759	-0.6645
FoobarAB8_BazMoo_7DADBACACDAADCBC-1	0.2827	-0.5616
FoobarAB2_BazMoo_7ADBADDBBCDCDBDB-1	0.9491	-0.9826
FoobarAB4_BazMoo_1AACDBACBAADBACA-1	0.5315	-0.0185
FoobarAB7_BazMoo_8ACCDDBCDDCADBDD-1	0.6876	-0.2322
FoobarAB6_BazMoo_3ACBDCCBDCCBADDB-1	0.1435	-0.1956
FoobarAB4_BazMoo_2DADAACBCABADADB-1	0.545	-0.7095
FoobarAB6_BazMoo_2BCCCCBACCCABCAD-1	0.6358	-0.2969
FoobarAB5_BazMoo_7ABBBBABCCCAADDB-1	0.4279	-0.7859
FoobarAB1_BazMoo_3BDDABDCDBCDBCCC-1	0.9178	-0.4425
FoobarAB1_BazMoo_5CCCAADDCADADBBD-1	0.8381	-0.2396
FoobarAB2_BazMoo_4DBCCDABBABDACAA-1	0.2557	-0.479
FoobarAB8_BazMoo_6CDAACDCACDCAADD-1	0.8886	-0.5076
FoobarAB1_BazMoo_5BCDADACADDCBAAC-1	0.9569	-0.5199
FoobarAB2_BazMoo_7DBBBCBCCBCCDAAB-1	0.6957	-0.015
FoobarAB2_BazMoo_6AACAAABBDBDCADA-1	0.6616	-0.6489
FoobarAB3_BazMoo_6DDCDADAAADABCDC-1	0.287	-0.6167
FoobarAB2_BazMoo_6BDBBABCBBADADDC-1	0.4758	-0.896
FoobarAB6_BazMoo_8BADCCADDADBDADB-1	0.6622	-0.7221
FoobarAB7_BazMoo_6AAAACADAACBCADB-1	0.5636	-0.9752
FoobarAB1_BazMoo_3BBBBDDBBCDBBBBA-1	0.9655	-0.5938
FoobarAB8_BazMoo_6DBCBDBBBBDDDACD-1	0.5072	-0.155
FoobarAB5_BazMoo_4DADAADBAAADCBDB-1	0.3896	-0.0141
FoobarAB1_BazMoo_5CDBBDBDDCCBCBAA-1	0.7407	-0.8177
FoobarAB3_BazMoo_7CCAACBDDBBDDDBA-1	0.58	-0.3286
FoobarAB5_BazMoo_6DDAAABDDBADBDBA-1	0.1614	-0.5112
FoobarAB1_BazMoo_2AABACABAACDBCDA-1	0.2948	-0.816
FoobarAB2_BazMoo_7DACABCCACBCDCAD-1	0.8761	-0.1435
FoobarAB3_BazMoo_7DABBDCACAADDAAC-1	0.725	-0.7597
FoobarAB8_BazMoo_7DDCCDABADBCABCA-1	0.9101	-0.6696
FoobarAB7_BazMoo_5BCBBDACCBDBBCBB-1	0.5248	-0.2899
FoobarAB4_BazMoo_7CAABDBCBBCBDBAA-1	0.1683	-0.9684
FoobarAB1_BazMoo_7CBBDDBDCBBCBBDC-1	0.4184	-0.03
FoobarAB5_BazMoo_3DDDADDAACCDABAB-1	0.4266	-0.9235
FoobarAB5_BazMoo_6DCDBBCDAAABBDCB-1	0.2646	-0.7023
FoobarAB3_BazMoo_5CCDBCCCBCCDABBC-1	0.4912	-0.8724
FoobarAB2_BazMoo_3DBADCADADADDACC-1	0.4943	-0.0957
FoobarAB4_BazMoo_2BBADACADCDCBCAB-1	0.358	-0.5814
FoobarAB7_BazMoo_6BADCDACCBDBDCCD-1	0.4285	-0.4014
FoobarAB7_BazMoo_5CBCAADBDDCDABBD-1	0.8549	-0.8517
FoobarAB1_BazMoo_4BCCDCCCBDCDAADB-1	0.5504	-0.6895
FoobarAB5_BazMoo_2AACDDADBAADCBBA-1	0.1979	-0.3793
FoobarAB8_BazMoo_5CAACABDDCCBCAAD-1	0.4376	-0.9499
FoobarAB4_BazMoo_6ABACDBDDCDBBACC-1	0.9131	-0.5591
FoobarAB7_BazMoo_6ACDCCAAABBADDDD-1	0.8122	-0.7
FoobarAB4_BazMoo_5DADBDCBABADCCCC-1	0.379	-0.1399
FoobarAB3_BazMoo_6DBACCCBCACDDDDD-1	0.3196	-0.3096
FoobarAB7_BazMoo_7CDCDADDBADCDBCC-1	0.6622	-0.9456
FoobarAB8_BazMoo_2DBBDDCCACACBDBC-1	0.7996	-0.5626
FoobarAB4_BazMoo_8BCAAADCDBDCDACD-1	0.0875	-0.2386
FoobarAB4_BazMoo_4DCAACABAABBADAC-1	0.339	-0.7358
FoobarAB5_BazMoo_6DBCAABCBACBCDCD-1	0.2352	-0.6112
FoobarAB8_BazMoo_4DCCABBDACBDBBAB-1	0.6577	-0.696
FoobarAB8_BazMoo_2BAAABABABBCBCBA-1	0.6956	-0.9079
FoobarAB4_BazMoo_5ADACBCCBADBCBDC-1	0.7328	-0.9764
FoobarAB3_BazMoo_4DAACDDCACAABDAA-1	0.8991	-0.528
FoobarAB2_BazMoo_4BDCAABBCAADACDD-1	0.5076	-0.788
FoobarAB4_BazMoo_7DACBABCDDDBBDAC-1	0.4084	-0.0785
FoobarAB1_BazMoo_2CBCCCCDACBBADDA-1	0.5183	-0.1996
FoobarAB8_BazMoo_2ACACCDDAADCDDDA-1	0.196	-0.7465
FoobarAB2_BazMoo_6DBDBBDCAABACCBC-1	0.6223	-0.383
FoobarAB1_BazMoo_8CCAAADCCBCDDBDD-1	0.2175	-0.9171
FoobarAB6_BazMoo_7DDADBADDADAAABB-1	0.4069	-0.5676
FoobarAB2_BazMoo_2BDBBBADADDDCBDB-1	0.5998	-0.2001
FoobarAB7_BazMoo_4ADBDCCABDDCDBAA-1	0.6525	-0.4248
FoobarAB5_BazMoo_7DBDCDDACCCADAAC-1	0.0774	-0.8566
FoobarAB2_BazMoo_5ACDABCADDACDAAD-1	0.0581	-0.3635
FoobarAB8_BazMoo_7BDACBDCBBCACCBD-1	0.7935	-0.7011
FoobarAB7_BazMoo_4CCCDADBBDBDCABB-1	0.5746	-0.4383
FoobarAB1_BazMoo_2BBAABCCCCBDCADD-1	0.9897	-0.3179
FoobarAB7_BazMoo_1BDDABCACCBBADCC-1	0.9823	-0.1392
